id,project_name,activity_type,summary,key_links,referral_links,deadline,required_actions_summary,source_channel,source_message_link,message_timestamp,full_message_text,raw_llm_output,processed_at,needs_review,is_duplicate,suggested_notion_section,perplexity_raw,embedding,identified_project_names,mentions_node_opportunity,summary_embedding,message_focus,is_node_opportunity,mentioned_tickers
b066f723-0745-4282-b8d1-8cb0d5dec27a,,,A guide showcasing several blockchain projects with node opportunities for earning tokens or points.,[],,,,SWOP TOKY | CRYPTO MEDIA,https://t.me/c/1381331570/4645,2025-04-16 08:02:09+00,"**🟡 Выжимка актуальных нод на апрель!**

Мы отобрали для вас самые актуальные ноды и немного расскажем о каждой из них. Если вы в думаете с чего начать — эта подборка специально для вас!

🥶 [**Gensyn**](https://x.com/gensynai) — это Layer 1 блокчейн для доверенных вычислений в области глубокого обучения. Проект успел собрать [$50,6М от a16z, Galaxy, Eden Block, CoinFund, and etc. ](https://cryptorank.io/ico/gensyn)Но стоит заметить, что крайний раунд был в 2023 году, поэтому вполне вероятен добор инвестиций. Подробнее про него можете [прочитать в этом посте](https://t.me/swoptoky/4623).

😤 [**Dria**](https://x.com/driaforall) — это децентрализованная сеть, где множество ИИ-агентов взаимодействуют для коллективного решения задач. В этом проекте мы зарабатываем очки для будущего получения токена $DRIA. Про этот проект также можете [узнать из этого поста.](https://t.me/swoptoky/4611)

😊 [**Naoris Protocol**](https://x.com/NaorisProtocol) —  это постквантовый протокол DePIN для обеспечения кибербезопасности и цифрового доверия. [Проект привлёк $11.5M](https://cryptorank.io/ico/naorisprotocol) и для его отработки нужно установить расширение, подключаем X и выполняем задания.

🤪 [**Titan Network**](https://x.com/Titannet_dao) — это децентрализованная платформа, разработанная для облегчения сопоставления свободных ресурсов сообщества с глобальным спросом. Об этом проекте мы[ писали еще в январе](https://t.me/swoptoky/4465).

🧐 [**Openledger**](https://x.com/OpenledgerHQ) — представляет собой блокчейн-платформу, специализирующуюся на децентрализованных решениях, ориентированных на сферу искусственного интеллекта и финансовых операций. Для участия необходимо [зарегистрироваться](https://testnet.openledger.xyz/) на сайте, установить [расширение](https://chromewebstore.google.com/detail/openledger-node/ekbbplmjjgoobhdlffmgeokalelnmjjc) и накапливать поинты.

😤 [**Bless Network**](https://x.com/theblessnetwork) — это бессерверная платформа с поддержкой WASM, обеспечивающая проверяемость данных. Участие простое: нужно [зарегистрироваться](https://bless.network/dashboard) и установить [расширение](https://chromewebstore.google.com/detail/bless/pljbjcehnhcnofmkdbjolghdcjnmekia).

😢 [**Gradient**](https://x.com/Gradient_HQ) — это децентрализованный протокол, специализирующийся на перераспределении вычислительных ресурсов и стейкинговых решениях. Для участия необходимо [создать аккаунт](https://app.gradient.network/), установить [расширение](https://chromewebstore.google.com/detail/gradient-sentry-node/caacbgbklghmpodbdafajbgdnegacfmo) и применять прокси для фарминга.

Если вы не хотите тратить время на лишние действия и настройки, а просто ищете способ быстро установить ноду в пару кликов, то воспользуйтесь сервисом [xNODE](https://app.xnode.pro/auth/register?referalCode=4U52NE) [(xNode Mini App)](https://t.me/xnodepro_bot).

✅[ **app.xnode.pro**](https://app.xnode.pro/auth/register?referalCode=4U52NE) 

❗️ На рынке не так много проектов, которые можно эффективно отработать, поэтому ноды могут стать хорошим способом немного заработать.

#ST_Drop | [Наши каналы](https://t.me/addlist/DUhcni_g98RkMGYy)",,2025-04-16 11:11:34.063697+00,true,false,,,,,false,,Guide/Tutorial,,
a9c1189a-9dc0-44a0-8dd1-7c9345f13049,,,"A guide showcasing several crypto projects with node opportunities, providing links and brief descriptions for each.",[],,,,SWOP TOKY | CRYPTO MEDIA,https://t.me/c/1381331570/4645,2025-04-16 08:02:09+00,"**🟡 Выжимка актуальных нод на апрель!**

Мы отобрали для вас самые актуальные ноды и немного расскажем о каждой из них. Если вы в думаете с чего начать — эта подборка специально для вас!

🥶 [**Gensyn**](https://x.com/gensynai) — это Layer 1 блокчейн для доверенных вычислений в области глубокого обучения. Проект успел собрать [$50,6М от a16z, Galaxy, Eden Block, CoinFund, and etc. ](https://cryptorank.io/ico/gensyn)Но стоит заметить, что крайний раунд был в 2023 году, поэтому вполне вероятен добор инвестиций. Подробнее про него можете [прочитать в этом посте](https://t.me/swoptoky/4623).

😤 [**Dria**](https://x.com/driaforall) — это децентрализованная сеть, где множество ИИ-агентов взаимодействуют для коллективного решения задач. В этом проекте мы зарабатываем очки для будущего получения токена $DRIA. Про этот проект также можете [узнать из этого поста.](https://t.me/swoptoky/4611)

😊 [**Naoris Protocol**](https://x.com/NaorisProtocol) —  это постквантовый протокол DePIN для обеспечения кибербезопасности и цифрового доверия. [Проект привлёк $11.5M](https://cryptorank.io/ico/naorisprotocol) и для его отработки нужно установить расширение, подключаем X и выполняем задания.

🤪 [**Titan Network**](https://x.com/Titannet_dao) — это децентрализованная платформа, разработанная для облегчения сопоставления свободных ресурсов сообщества с глобальным спросом. Об этом проекте мы[ писали еще в январе](https://t.me/swoptoky/4465).

🧐 [**Openledger**](https://x.com/OpenledgerHQ) — представляет собой блокчейн-платформу, специализирующуюся на децентрализованных решениях, ориентированных на сферу искусственного интеллекта и финансовых операций. Для участия необходимо [зарегистрироваться](https://testnet.openledger.xyz/) на сайте, установить [расширение](https://chromewebstore.google.com/detail/openledger-node/ekbbplmjjgoobhdlffmgeokalelnmjjc) и накапливать поинты.

😤 [**Bless Network**](https://x.com/theblessnetwork) — это бессерверная платформа с поддержкой WASM, обеспечивающая проверяемость данных. Участие простое: нужно [зарегистрироваться](https://bless.network/dashboard) и установить [расширение](https://chromewebstore.google.com/detail/bless/pljbjcehnhcnofmkdbjolghdcjnmekia).

😢 [**Gradient**](https://x.com/Gradient_HQ) — это децентрализованный протокол, специализирующийся на перераспределении вычислительных ресурсов и стейкинговых решениях. Для участия необходимо [создать аккаунт](https://app.gradient.network/), установить [расширение](https://chromewebstore.google.com/detail/gradient-sentry-node/caacbgbklghmpodbdafajbgdnegacfmo) и применять прокси для фарминга.

Если вы не хотите тратить время на лишние действия и настройки, а просто ищете способ быстро установить ноду в пару кликов, то воспользуйтесь сервисом [xNODE](https://app.xnode.pro/auth/register?referalCode=4U52NE) [(xNode Mini App)](https://t.me/xnodepro_bot).

✅[ **app.xnode.pro**](https://app.xnode.pro/auth/register?referalCode=4U52NE) 

❗️ На рынке не так много проектов, которые можно эффективно отработать, поэтому ноды могут стать хорошим способом немного заработать.

#ST_Drop | [Наши каналы](https://t.me/addlist/DUhcni_g98RkMGYy)",,2025-04-16 10:52:38.566097+00,true,false,,,,,false,,Guide/Tutorial,,
bd20e88e-ff89-42ff-a11b-99b23c5035f9,,,"The author plans to short the market due to an anticipated price drop, citing the upcoming futures trading on MEXC exchange and expecting widespread selling pressure.",,,,,Don | Invest Blog,https://t.me/c/1423540718/4422,2025-04-16 07:55:19+00,"**🔴****Сегодня снова буду шортить. **

Очередная тапалка, дроп уже на биржах, все будут бить по стакану и душить цену, не думаю, что тут будут какие-то исключения, на таком рынке, итог один. __Фьючи на __[__MEXC__](https://promote.mexc.com/a/dondiscount)__.__

Из минусов, фьючи завезут на 20 мин позже спота.",,2025-04-16 10:52:35.285439+00,true,false,,,,,false,,Market Commentary,,[]
007fde1e-e276-4dc5-94e4-60e6e7cf6cec,,,"The author plans to short the market due to an expected price drop, citing the impact on order books across exchanges.  Futures contracts on MEXC are mentioned, noting a 20-minute delay compared to spot trading.",,,,,Don | Invest Blog,https://t.me/c/1423540718/4422,2025-04-16 07:55:19+00,"**🔴****Сегодня снова буду шортить. **

Очередная тапалка, дроп уже на биржах, все будут бить по стакану и душить цену, не думаю, что тут будут какие-то исключения, на таком рынке, итог один. __Фьючи на __[__MEXC__](https://promote.mexc.com/a/dondiscount)__.__

Из минусов, фьючи завезут на 20 мин позже спота.",,2025-04-16 11:11:30.929176+00,true,false,,,,,false,,Market Commentary,,[]
ae1838e8-b04e-4bb0-ad8b-22731e10dc4f,MEXC,Noise/Advertisement,[MEXC]: Message mentions MEXC exchange in relation to shorting futures.,[],"[""https://promote.mexc.com/a/dondiscount""]",,,don_invest,https://t.me/c/1423540718/4422,2025-04-16 07:55:19+00,"**🔴****Сегодня снова буду шортить. **

Очередная тапалка, дроп уже на биржах, все будут бить по стакану и душить цену, не думаю, что тут будут какие-то исключения, на таком рынке, итог один. __Фьючи на __[__MEXC__](https://promote.mexc.com/a/dondiscount)__.__

Из минусов, фьючи завезут на 20 мин позже спота.","{""identified_projects"": [{""summary"": ""Message mentions MEXC exchange in relation to shorting futures."", ""deadline"": null, ""key_links"": [], ""project_name"": ""MEXC"", ""activity_type"": ""Noise/Advertisement"", ""referral_links"": [""https://promote.mexc.com/a/dondiscount""], ""is_node_opportunity"": false, ""required_actions_summary"": null}]}",2025-04-16 10:06:08.755471+00,false,false,,,,MEXC,false,,,,
cb41223f-1ba8-481c-9251-65b97d7fd89b,"Abstract, Cambria",Quest/Task,"[Cambria]: Cambria's second season is underway, offering rewards for participation;  users can earn rewards by completing tasks.
[Abstract]: Users can earn XP points in Abstract by connecting through Cambria and playing.",[],"[""https://lobby.goldrush.cambria.gg/select-world/""]",,"Connect Abstract, mint a character, play in the Gold Rush tab., Connect through Cambria, play the game to earn XP points.",coin_pocket,https://t.me/c/1489970792/4693,2025-04-16 07:35:06+00,"**Фармим Cambria x Abstract (два зайца одной активностью)
**
Сейчас у Cambria проходит второй сезон, за первый сыпанули вкусненько, в этом тоже не должны обидеть но думаю будет поменьше + можем фармить XP в Abstract если подключимся через него

🖥** Что делать : **
— Конектим Abstract по [**ссылке**](https://lobby.goldrush.cambria.gg/select-world/) и минтим перса
— Во вкладке Gold Rush следим за призовым фондом
— Играем во вкладке Play . [Коды для входа в[** комментах под постом**](https://t.me/coin_pocket/4693?comment=218515)]

Отличная темка для всех, если крутите абстракт то вообще гемас можно подфармить поинты , но учтите времени нужно тратить нормально. Можете ознакомиться с [**видео гайдом**](https://www.youtube.com/watch?v=W2uvVTHJKsE)","{""identified_projects"": [{""summary"": ""Cambria's second season is underway, offering rewards for participation;  users can earn rewards by completing tasks."", ""deadline"": null, ""key_links"": [], ""project_name"": ""Cambria"", ""activity_type"": ""Quest/Task"", ""referral_links"": [""https://lobby.goldrush.cambria.gg/select-world/""], ""is_node_opportunity"": false, ""required_actions_summary"": ""Connect Abstract, mint a character, play in the Gold Rush tab.""}, {""summary"": ""Users can earn XP points in Abstract by connecting through Cambria and playing."", ""deadline"": null, ""key_links"": [], ""project_name"": ""Abstract"", ""activity_type"": ""Quest/Task"", ""referral_links"": [], ""is_node_opportunity"": false, ""required_actions_summary"": ""Connect through Cambria, play the game to earn XP points.""}]}",2025-04-16 10:06:06.645449+00,false,false,,,,"Abstract, Cambria",false,,,,
4da20419-ab4b-476b-bf68-7c77acc2f284,,,Guide on how to farm rewards in Cambria's second season by connecting through Abstract and playing games.,"[""https://lobby.goldrush.cambria.gg/select-world/"",""https://www.youtube.com/watch?v=W2uvVTHJKsE""]",,,,COIN POCKET,https://t.me/c/1489970792/4693,2025-04-16 07:35:06+00,"**Фармим Cambria x Abstract (два зайца одной активностью)
**
Сейчас у Cambria проходит второй сезон, за первый сыпанули вкусненько, в этом тоже не должны обидеть но думаю будет поменьше + можем фармить XP в Abstract если подключимся через него

🖥** Что делать : **
— Конектим Abstract по [**ссылке**](https://lobby.goldrush.cambria.gg/select-world/) и минтим перса
— Во вкладке Gold Rush следим за призовым фондом
— Играем во вкладке Play . [Коды для входа в[** комментах под постом**](https://t.me/coin_pocket/4693?comment=218515)]

Отличная темка для всех, если крутите абстракт то вообще гемас можно подфармить поинты , но учтите времени нужно тратить нормально. Можете ознакомиться с [**видео гайдом**](https://www.youtube.com/watch?v=W2uvVTHJKsE)",,2025-04-16 10:52:32.073643+00,true,false,,,,,false,,Guide/Tutorial,,
8d7baa1d-7d7e-4af0-9818-e43434364853,,,Guide on how to farm rewards in Cambria's second season by connecting through Abstract and participating in Gold Rush.,"[""https://lobby.goldrush.cambria.gg/select-world/"",""https://www.youtube.com/watch?v=W2uvVTHJKsE""]",,,,COIN POCKET,https://t.me/c/1489970792/4693,2025-04-16 07:35:06+00,"**Фармим Cambria x Abstract (два зайца одной активностью)
**
Сейчас у Cambria проходит второй сезон, за первый сыпанули вкусненько, в этом тоже не должны обидеть но думаю будет поменьше + можем фармить XP в Abstract если подключимся через него

🖥** Что делать : **
— Конектим Abstract по [**ссылке**](https://lobby.goldrush.cambria.gg/select-world/) и минтим перса
— Во вкладке Gold Rush следим за призовым фондом
— Играем во вкладке Play . [Коды для входа в[** комментах под постом**](https://t.me/coin_pocket/4693?comment=218515)]

Отличная темка для всех, если крутите абстракт то вообще гемас можно подфармить поинты , но учтите времени нужно тратить нормально. Можете ознакомиться с [**видео гайдом**](https://www.youtube.com/watch?v=W2uvVTHJKsE)",,2025-04-16 11:11:27.474025+00,true,false,,,,,false,,Guide/Tutorial,,
688655f7-a80d-4046-8598-16cb3469a978,PROCENT,Community/Social,"[PROCENT]: PROCENT opened a feedback form for community suggestions on content, improvements, collaborations, and general feedback.","[""https://procentcrypto.notion.site/""]",[],,Fill out the feedback form with suggestions and comments.,procent_crypto,https://t.me/c/1364089278/7513,2025-04-16 07:29:16+00,"⚡️**Форма для вашего фидбека!

**Друзья, напоминаем, что у нас отрыта специальная форма для вашего фидбека и предложений:

➡️ [**Ссылка на форму**](https://forms.gle/f78BWCu7d6t1hB5Q7)**

Оставляйте в форме свои предложения и мысли по любым вопросам, связанным с PROCENT:
**
🟢Предложите тему, которая вам интересна, для видео, статьи, поста и т.д.;
🟢Предложите идею по улучшению работы PROCENT (новые рубрики, форматы и т.д.);
🟢Предложите проект, с которым PROCENT могли бы провести коллабу (а вы бы получили с этого «procent»);
🟢Поругайте нас или похвалите за что считаете нужным (только конструктивно!);
🟢Пишите всё, чем хотели бы поделиться на тему крипты или PROCENT!

**📌 Для удобства форма есть в закрепе!

**__#Анонс__

🫡 [**LEVEL UP**](https://t.me/upincrypto_bot) | [**PROCENT**](https://procentcrypto.notion.site/)","{""identified_projects"": [{""summary"": ""PROCENT opened a feedback form for community suggestions on content, improvements, collaborations, and general feedback."", ""deadline"": null, ""key_links"": [""https://procentcrypto.notion.site/""], ""project_name"": ""PROCENT"", ""activity_type"": ""Community/Social"", ""referral_links"": [], ""is_node_opportunity"": false, ""required_actions_summary"": ""Fill out the feedback form with suggestions and comments.""}]}",2025-04-16 10:05:33.59203+00,false,false,,,,PROCENT,false,,,,
40407867-54ed-4641-b857-62567ccb445d,,,"A roundup of several crypto project updates and announcements, including OpenSea's Solana token trading, Towns token launch, 77-Bit NFT mint, Hemi account verification, Gradient Season 1, Hana withdrawals, and various useful links.",,,,,Whitelist,https://t.me/c/1448621840/5947,2025-04-16 07:04:55+00,"**Доброе**[ ](https://img1.teletype.in/files/0f/23/0f2381db-f307-4927-8936-ce776ff01694.png)**утро! ☀️
Сегодня 16 апреля, начинаем день с нашего апдейта:**

👍[OpenSea запустила](https://x.com/opensea/status/1911911008794460360) торговлю токенами Solana на OS2 для закрытой беты, затем добавят NFT. Для раннего доступа оставляем свой SOL кошелек в комментариях к [посту](https://x.com/opensea/status/1911911008794460360).

👍[Towns анонсировали](https://x.com/TownsProtocol/status/1912174278604411383) запуск токена $TOWNS во 2-м квартале на Base и Ethereum с total supply в 10 млрд токенов, из которых 10% распределят среди пользователей, всего же на коммьюнити выделено 57%. Подробнее в [Twitter](https://x.com/TownsProtocol/status/1912174278604411383).

👍[77-Bit анонсировал](https://x.com/the77bit/status/1912145515409531253) Free минт Limited Edition Beta Skin NFT на [BitHub](https://bithub.77-bit.com/). Начало минта 18 апреля и продлится 72 часа, холдеры Battle Pass смогут забрать 2 NFT, дополнительные за 0,005 $ETH. Скины будут открывать доступ к будущим наградам и Quantum Core. Подробнее в [Twitter](https://x.com/the77bit/status/1912145515409531253).

👍Верифицируем аккаунт на [платформе Demos](https://app.demos.global/dashboard/hemi) от [Hemi](https://x.com/hemi_xyz). Переходим на [сайт](https://app.demos.global/dashboard/hemi), подключаем EVM-кошелёк, проходим face scan и подтверждаем транзакцию (~0.001 $ETH). Пройти верификацию необходимо до конца Mainnet Season 1. TGE ожидается к концу мая.

👍[Gradient запустили](https://x.com/Gradient_HQ/status/1912160191933464843) Season 1, поэтому продолжаем фармить поинты. Переходим на [сайт](https://gradient.network/), код `2RWS2J`, устанавливаем расширение и выполняем задания.

👍[Hana открыли](https://x.com/HanaNetwork/status/1911647168022429879) вывод средств со своей [платформы](http://hanafuda.hana.network/). Вывести можно в различные L2 сети. Вместе с этим, проект [анонсировал](https://x.com/HanaNetwork/status/1911647168022429879) запуск второго сезона. Подробнее в [Twitter](https://x.com/HanaNetwork/status/1911647168022429879).

👍 **Полезные ссылки:** 
👍[Апрельский маршрут](https://t.me/whitelist1/5910)
👍[Таблица ретродропов](https://whitelist1.media/retrodrop) 
👍[Крипто-календарь](https://t.me/whitelist1/5867) 
👍[Обмен фиат — крипта](https://t.me/whitelist1/5647) 
 
**Всем продуктивной работы и низкого газа** 🚀

[**Whitelist**](https://t.me/whitelist1)** **| [Chat](https://t.me/whitelistchat) | [Media links](https://whitelist1.media/ru)",,2025-04-16 11:11:20.347065+00,true,false,,,,,false,,Noise/Advertisement,,
4aaa7759-75dc-4765-bc44-59d1258520a4,,,"This message provides updates on several crypto projects: OpenSea adding Solana token trading, Towns Protocol announcing their token launch, 77-Bit announcing a free NFT mint, Hemi requiring account verification on Demos, Gradient launching Season 1, and Hana Network opening withdrawals and announcing Season 2.  It also includes several helpful links for airdrops, retrodrops, and a crypto calendar.",,,,,Whitelist,https://t.me/c/1448621840/5947,2025-04-16 07:04:55+00,"**Доброе**[ ](https://img1.teletype.in/files/0f/23/0f2381db-f307-4927-8936-ce776ff01694.png)**утро! ☀️
Сегодня 16 апреля, начинаем день с нашего апдейта:**

👍[OpenSea запустила](https://x.com/opensea/status/1911911008794460360) торговлю токенами Solana на OS2 для закрытой беты, затем добавят NFT. Для раннего доступа оставляем свой SOL кошелек в комментариях к [посту](https://x.com/opensea/status/1911911008794460360).

👍[Towns анонсировали](https://x.com/TownsProtocol/status/1912174278604411383) запуск токена $TOWNS во 2-м квартале на Base и Ethereum с total supply в 10 млрд токенов, из которых 10% распределят среди пользователей, всего же на коммьюнити выделено 57%. Подробнее в [Twitter](https://x.com/TownsProtocol/status/1912174278604411383).

👍[77-Bit анонсировал](https://x.com/the77bit/status/1912145515409531253) Free минт Limited Edition Beta Skin NFT на [BitHub](https://bithub.77-bit.com/). Начало минта 18 апреля и продлится 72 часа, холдеры Battle Pass смогут забрать 2 NFT, дополнительные за 0,005 $ETH. Скины будут открывать доступ к будущим наградам и Quantum Core. Подробнее в [Twitter](https://x.com/the77bit/status/1912145515409531253).

👍Верифицируем аккаунт на [платформе Demos](https://app.demos.global/dashboard/hemi) от [Hemi](https://x.com/hemi_xyz). Переходим на [сайт](https://app.demos.global/dashboard/hemi), подключаем EVM-кошелёк, проходим face scan и подтверждаем транзакцию (~0.001 $ETH). Пройти верификацию необходимо до конца Mainnet Season 1. TGE ожидается к концу мая.

👍[Gradient запустили](https://x.com/Gradient_HQ/status/1912160191933464843) Season 1, поэтому продолжаем фармить поинты. Переходим на [сайт](https://gradient.network/), код `2RWS2J`, устанавливаем расширение и выполняем задания.

👍[Hana открыли](https://x.com/HanaNetwork/status/1911647168022429879) вывод средств со своей [платформы](http://hanafuda.hana.network/). Вывести можно в различные L2 сети. Вместе с этим, проект [анонсировал](https://x.com/HanaNetwork/status/1911647168022429879) запуск второго сезона. Подробнее в [Twitter](https://x.com/HanaNetwork/status/1911647168022429879).

👍 **Полезные ссылки:** 
👍[Апрельский маршрут](https://t.me/whitelist1/5910)
👍[Таблица ретродропов](https://whitelist1.media/retrodrop) 
👍[Крипто-календарь](https://t.me/whitelist1/5867) 
👍[Обмен фиат — крипта](https://t.me/whitelist1/5647) 
 
**Всем продуктивной работы и низкого газа** 🚀

[**Whitelist**](https://t.me/whitelist1)** **| [Chat](https://t.me/whitelistchat) | [Media links](https://whitelist1.media/ru)",,2025-04-16 10:52:24.787848+00,true,false,,,,,false,,Market Commentary,,"[""SOL"",""$TOWNS"",""$ETH""]"
8b2986ad-9ef3-45a4-9719-5e4e0add77f3,"77-Bit, Gradient, Hana, Hemi, Solana, Towns","General Update, Quest/Task, Token Sale/IDO","[Solana]: OpenSea launched Solana token trading on OS2 beta, with NFT support coming soon.
[Towns]: Towns announced the launch of its $TOWNS token in Q2 on Base and Ethereum, with 10% allocated to users and 57% to the community.
[77-Bit]: 77-Bit announced a free mint of Limited Edition Beta Skin NFTs on BitHub, starting April 18th for 72 hours; Battle Pass holders get two NFTs, additional ones for 0.005 $ETH.
[Hemi]: Hemi requires account verification on the Demos platform before the end of Mainnet Season 1, with TGE expected by the end of May.
[Gradient]: Gradient launched Season 1, users can continue farming points by visiting their site, using code 2RWS2J, installing the extension and completing tasks.
[Hana]: Hana opened withdrawals to various L2 networks and announced the launch of its second season.","[""http://hanafuda.hana.network/"",""https://app.demos.global/dashboard/hemi"",""https://bithub.77-bit.com/"",""https://gradient.network/""]",[],"72 hours after April 18th, End of Mainnet Season 1","Leave your SOL wallet address in comments for early access., Mint NFTs on BitHub., Verify account on Demos platform by connecting an EVM wallet, completing face scan and confirming a transaction., Visit the site, use the code, install extension and complete tasks.",whitelist1,https://t.me/c/1448621840/5947,2025-04-16 07:04:55+00,"**Доброе**[ ](https://img1.teletype.in/files/0f/23/0f2381db-f307-4927-8936-ce776ff01694.png)**утро! ☀️
Сегодня 16 апреля, начинаем день с нашего апдейта:**

👍[OpenSea запустила](https://x.com/opensea/status/1911911008794460360) торговлю токенами Solana на OS2 для закрытой беты, затем добавят NFT. Для раннего доступа оставляем свой SOL кошелек в комментариях к [посту](https://x.com/opensea/status/1911911008794460360).

👍[Towns анонсировали](https://x.com/TownsProtocol/status/1912174278604411383) запуск токена $TOWNS во 2-м квартале на Base и Ethereum с total supply в 10 млрд токенов, из которых 10% распределят среди пользователей, всего же на коммьюнити выделено 57%. Подробнее в [Twitter](https://x.com/TownsProtocol/status/1912174278604411383).

👍[77-Bit анонсировал](https://x.com/the77bit/status/1912145515409531253) Free минт Limited Edition Beta Skin NFT на [BitHub](https://bithub.77-bit.com/). Начало минта 18 апреля и продлится 72 часа, холдеры Battle Pass смогут забрать 2 NFT, дополнительные за 0,005 $ETH. Скины будут открывать доступ к будущим наградам и Quantum Core. Подробнее в [Twitter](https://x.com/the77bit/status/1912145515409531253).

👍Верифицируем аккаунт на [платформе Demos](https://app.demos.global/dashboard/hemi) от [Hemi](https://x.com/hemi_xyz). Переходим на [сайт](https://app.demos.global/dashboard/hemi), подключаем EVM-кошелёк, проходим face scan и подтверждаем транзакцию (~0.001 $ETH). Пройти верификацию необходимо до конца Mainnet Season 1. TGE ожидается к концу мая.

👍[Gradient запустили](https://x.com/Gradient_HQ/status/1912160191933464843) Season 1, поэтому продолжаем фармить поинты. Переходим на [сайт](https://gradient.network/), код `2RWS2J`, устанавливаем расширение и выполняем задания.

👍[Hana открыли](https://x.com/HanaNetwork/status/1911647168022429879) вывод средств со своей [платформы](http://hanafuda.hana.network/). Вывести можно в различные L2 сети. Вместе с этим, проект [анонсировал](https://x.com/HanaNetwork/status/1911647168022429879) запуск второго сезона. Подробнее в [Twitter](https://x.com/HanaNetwork/status/1911647168022429879).

👍 **Полезные ссылки:** 
👍[Апрельский маршрут](https://t.me/whitelist1/5910)
👍[Таблица ретродропов](https://whitelist1.media/retrodrop) 
👍[Крипто-календарь](https://t.me/whitelist1/5867) 
👍[Обмен фиат — крипта](https://t.me/whitelist1/5647) 
 
**Всем продуктивной работы и низкого газа** 🚀

[**Whitelist**](https://t.me/whitelist1)** **| [Chat](https://t.me/whitelistchat) | [Media links](https://whitelist1.media/ru)","{""identified_projects"": [{""summary"": ""OpenSea launched Solana token trading on OS2 beta, with NFT support coming soon."", ""deadline"": null, ""key_links"": [], ""project_name"": ""Solana"", ""activity_type"": ""General Update"", ""referral_links"": [], ""is_node_opportunity"": false, ""required_actions_summary"": ""Leave your SOL wallet address in comments for early access.""}, {""summary"": ""Towns announced the launch of its $TOWNS token in Q2 on Base and Ethereum, with 10% allocated to users and 57% to the community."", ""deadline"": null, ""key_links"": [], ""project_name"": ""Towns"", ""activity_type"": ""Token Sale/IDO"", ""referral_links"": [], ""is_node_opportunity"": false, ""required_actions_summary"": null}, {""summary"": ""77-Bit announced a free mint of Limited Edition Beta Skin NFTs on BitHub, starting April 18th for 72 hours; Battle Pass holders get two NFTs, additional ones for 0.005 $ETH."", ""deadline"": ""72 hours after April 18th"", ""key_links"": [""https://bithub.77-bit.com/""], ""project_name"": ""77-Bit"", ""activity_type"": ""Quest/Task"", ""referral_links"": [], ""is_node_opportunity"": false, ""required_actions_summary"": ""Mint NFTs on BitHub.""}, {""summary"": ""Hemi requires account verification on the Demos platform before the end of Mainnet Season 1, with TGE expected by the end of May."", ""deadline"": ""End of Mainnet Season 1"", ""key_links"": [""https://app.demos.global/dashboard/hemi""], ""project_name"": ""Hemi"", ""activity_type"": ""General Update"", ""referral_links"": [], ""is_node_opportunity"": false, ""required_actions_summary"": ""Verify account on Demos platform by connecting an EVM wallet, completing face scan and confirming a transaction.""}, {""summary"": ""Gradient launched Season 1, users can continue farming points by visiting their site, using code 2RWS2J, installing the extension and completing tasks."", ""deadline"": null, ""key_links"": [""https://gradient.network/""], ""project_name"": ""Gradient"", ""activity_type"": ""Quest/Task"", ""referral_links"": [], ""is_node_opportunity"": false, ""required_actions_summary"": ""Visit the site, use the code, install extension and complete tasks.""}, {""summary"": ""Hana opened withdrawals to various L2 networks and announced the launch of its second season."", ""deadline"": null, ""key_links"": [""http://hanafuda.hana.network/""], ""project_name"": ""Hana"", ""activity_type"": ""General Update"", ""referral_links"": [], ""is_node_opportunity"": false, ""required_actions_summary"": null}]}",2025-04-16 10:05:24.267318+00,false,false,,,,"77-Bit, Gradient, Hana, Hemi, Solana, Towns",false,,,,
f6afbd5c-5d4b-4775-ae05-d37dc8553d78,"Bitcoin, Ethereum",Noise/Advertisement,"[Bitcoin]: Mention of Bitcoin in the context of China selling seized assets.
[Ethereum]: Mention of Ethereum in the context of China selling seized assets.",[],[],,,crypton_off,https://t.me/c/1307909848/15188,2025-04-16 07:03:08+00,"👋 **Китай ДАМПИТ крипту**

Согласно [Cointelegraph](https://cointelegraph.com/news/china-selling-seized-crypto-top-up-coffers-reuters), **Китай начал использовать частные коммерческие организации для продажи криптовалют**, ранее конфискованных у нарушителей закона.

▪️К такому решению пришла КНР **из-за замедления экономики в рамках торговых войн с США.**

То есть сначала рынок обрушился из-за действий США, затем ещё и Китай начал продавать крипту, что **оказывает дополнительное давление на цены.**

Кстати, в 2020 году **Китай конфисковал около 200 тысяч ****$BTC**** и 830 тысяч ****$ETH** у мошенников PlusToken, однако, согласно аналитикам, **уже распродал большую часть.**
__
Когда криптаны ждали, что будут продавать свою крипту государствам в резервы, а те первые начали дампить... ____😁__

[**Зарабатываем вместе**](https://crypton.xyz/news1) |** **[**Обменник**](https://t.me/exchange_crypton_bot) |** **[**Экосистема Crypton**](https://crypton.xyz/news)","{""identified_projects"": [{""summary"": ""Mention of Bitcoin in the context of China selling seized assets."", ""deadline"": null, ""key_links"": [], ""project_name"": ""Bitcoin"", ""activity_type"": ""Noise/Advertisement"", ""referral_links"": [], ""is_node_opportunity"": false, ""required_actions_summary"": null}, {""summary"": ""Mention of Ethereum in the context of China selling seized assets."", ""deadline"": null, ""key_links"": [], ""project_name"": ""Ethereum"", ""activity_type"": ""Noise/Advertisement"", ""referral_links"": [], ""is_node_opportunity"": false, ""required_actions_summary"": null}]}",2025-04-16 10:06:00.337751+00,false,false,,,,"Bitcoin, Ethereum",false,,,,
